Id,Title,Original Title,Original Language,Overview,Popularity,Revenue,Budget,Runtime,Release Date,Vote Average,Vote Count,Adult,Genres,Production Companies,Production Countries,Spoken Languages,Status
539181,Relic,Relic,en,"When elderly mother Edna inexplicably vanishes, her daughter rushes to the family's decaying home, finding clues of her increasing dementia scattered around the house in her absence.",22.533,2902552,0,89,7/3/2020,6.059,683,FALSE,"['Horror', 'Mystery', 'Thriller']","['Nine Stories Productions', 'AGBO', 'Carver Films', 'Film Victoria', 'Screen Australia', 'Russo Brothers']","['Australia', 'United States of America']",['English'],Released
489326,Mortal,Mortal,en,A young boy must discover the origins of his extraordinary powers before he is captured by authorities hell-bent on condemning him for an accidental murder.,16.807,106270,0,104,2/28/2020,6.5,451,FALSE,"['Action', 'Fantasy', 'Thriller']","['Eldorado Films', '42', 'Automatik Entertainment', 'Stardust Effects', 'Nordisk Film Norway', 'Zefyr Media Fund']","['United Kingdom', 'Norway', 'United States of America']","['English', 'Norsk']",Released
719515,The Foggy Mountain,Đỉnh Mù Sương,vi,"Phi - a free fighter - decides to hunt down the evil after the unexpected death of his wife. In Mu Suong village, he not only faces Ba Rau - his wife's rival - but also discovers a series of terrifying secrets here. Ba Rau is also the long-term fear of the people here. Fate once again gives Phil in the middle of a choice: vengeance on Ba Rau or protect the people of Mu Suong village?",0.77,0,0,87,7/17/2020,2,2,FALSE,['Action'],[],['Vietnam'],['Tiếng Việt'],Released
674780,Young Love,ស្នេហាក្មេងៗ,km,"Kali a 16 year old girl in Phnom Penh Cambodia who lives with her grandmother, but looks forward to her estranged mother's letters every day. With her three close friends, Rith Sopheak and Beta, all enjoying their schooling, things change after Kali meets Vera, a handsome senior. The two begin to get to know each other and experience the joys and pains of young love",0.6,300000,100000,112,11/7/2019,0,0,FALSE,['Romance'],"['Kongchak Pictures', 'Westec Media Limited']",['Cambodia'],[''],Released
891987,The Girl Who Was Cursed,Het Meisje Dat Vervloekt Was,tr,"When her neighbor disappears avid joint smoker Gizem starts an inquiry and gets mixed up in a search filled with burglars, mysterious clues and comfortable mattresses.",0.6,0,0,46,1/20/2023,0,0,FALSE,"['Drama', 'Mystery']","['Studio Ruba', 'NTR Television']",['Netherlands'],"['English', 'Nederlands', 'Türkçe']",Released
639999,Ejen Ali: The Movie,Ejen Ali: The Movie,ms,"After being accidentally recruited, 12-year-old Ejen Ali is embracing his role as a MATA spy and the only master of IRIS now. But unknown to Ali, MATA is developing a new improved version of IRIS, the IRIS Neo. When IRIS Neo starts being used for all agents, Ali begins to question his usefulness to MATA. He is approached by a mysterious person named Niki who claims to know about his missing parent's whereabouts. Risking his loyalty to MATA, Ejen Ali will now embark on a thrilling chase to unravel those mysterious links.",4.98,0,0,97,11/28/2019,8.1,19,FALSE,"['Animation', 'Action', 'Adventure']","['WAU Animation', 'Primeworks Studios']",['Malaysia'],['Bahasa melayu'],Released
614626,Outback,Outback,en,"A young American couple’s Australian holiday takes a terrifying turn when they get lost in the outback. With only one another to rely on, the two are driven to extremes in order to stay alive in the harsh and unforgiving wilderness.",10.763,0,0,86,10/12/2019,5.7,50,FALSE,"['Thriller', 'Western']",['Story Posse'],['Australia'],['English'],Released
581392,Peninsula,반도,ko,A soldier and his team battle hordes of post-apocalyptic zombies in the wastelands of the Korean Peninsula.,35.419,42698327,17000000,115,7/15/2020,6.763,2263,FALSE,"['Horror', 'Adventure', 'Action', 'Thriller']","['Next Entertainment World', 'RedPeter Films', 'Vantage Holdings', 'Contents Panda']",['South Korea'],"['English', '한국어/조선말']",Released
1359,American Psycho,American Psycho,en,"A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies.",75.652,34300000,7000000,102,4/13/2000,7.403,10339,FALSE,"['Thriller', 'Drama', 'Crime']","['Lionsgate', 'Pressman Film', 'Muse Productions', 'Am Psycho Productions']","['Canada', 'United States of America']","['English', 'Español', '广州话 / 廣州話']",Released
608195,Ghosts of War,Ghosts of War,en,A group of World War II American soldiers encounter a supernatural enemy as they occupy a French castle previously under Nazi control.,15.853,345289,0,94,7/3/2020,6.3,511,FALSE,"['Horror', 'Thriller', 'War', 'Fantasy']","['Miscellaneous Entertainment', 'Highland Film Group', 'Day Tripper Films']",['United States of America'],['English'],Released
511987,Crawl,Crawl,en,"When a huge hurricane hits her hometown in Florida, Haley ignores evacuation orders to look for her father. After finding him badly wounded, both are trapped by the flood. With virtually no time to escape the storm, they discover that rising water levels are the least of their problems.",32.387,91500000,13500000,87,7/11/2019,6.32,2965,FALSE,"['Thriller', 'Horror', 'Action']","['Raimi Productions', 'Fire Axe Pictures', 'Serbia Creates Film', 'Ontario Creates']","['Canada', 'Serbia', 'United States of America']",['English'],Released
470610,Endless,Endless,en,"When madly in love high school graduates Riley and Chris are separated by a tragic car accident, Riley blames herself for her boyfriend's death while Chris is stranded in limbo. Miraculously, the two find a way to connect. In a love story that transcends life and death, both Riley and Chris are forced to learn the hardest lesson of all: letting go.",14.182,439418,0,95,4/9/2020,6.8,205,FALSE,"['Romance', 'Drama', 'Fantasy']","['Ingenious Media', 'Summerstorm Entertainment', 'Thunder Road', 'Film House Germany', 'Minds Eye Entertainment', 'Rapid Farms Productions']",['United States of America'],['English'],Released
592834,My Spy,My Spy,en,"A hardened CIA operative finds himself at the mercy of a precocious 9-year-old girl, having been sent undercover to surveil her family.",27.316,10500000,18000000,99,1/9/2020,6.9,1076,FALSE,"['Family', 'Action', 'Comedy']","['STXfilms', 'MWM Studios', 'Good Fear']",['United States of America'],"['English', 'Français']",Released
522655,You're Not Alone,You're Not Alone,en,"After the premature death of her estranged husband, Emma (Winter) regains custody of their young daughter Isla (Jones) and hopes to rebuild their relationship after many years apart. But when an evil entity begins to torment them, mother and daughter are forced to face the inexplicable presence that inhabits the walls of their new home.",7.525,0,0,92,4/16/2020,6.3,48,FALSE,"['Thriller', 'Horror']",['Vital Pictures'],['United States of America'],"['Español', 'English']",Released
421848,Recovery,Recovery,en,"The night before their high school graduation, Jessie and her friends are guided by a 'Find My iPhone' app to recover her lost device from a house whose demented tenants are hell bent on making her a flesh and blood member of the family.",8.056,0,0,82,10/27/2016,5.2,82,FALSE,"['Horror', 'Thriller']","['EBF Productions', 'Diablo Entertainment']",['United States of America'],['English'],Released
616461,Simon's Got a Gift,La Dernière Vie de Simon,fr,"Simon, a young orphan, has an extraordinary power : he can take on the appearance of people he’s already touched. When his best friend dies in an accident, there is no witness. Simon decides to steal his place in his family. Ten years later, the truth will get more and more difficult to bear and to hide...",5.966,0,0,103,2/5/2020,6.6,93,FALSE,"['Fantasy', 'Romance', 'Family']","['Geko Films', 'Wrong Men', 'Belga Productions', 'A-Motion', 'CNC']","['Belgium', 'France']",['Français'],Released
718444,Rogue,Rogue,en,"Battle-hardened O’Hara leads a lively mercenary team of soldiers on a daring mission: rescue hostages from their captors in remote Africa. But as the mission goes awry and the team is stranded, O’Hara’s squad must face a bloody, brutal encounter with a gang of rebels.",25.897,139757,0,106,8/20/2020,5.599,656,FALSE,"['Action', 'Adventure']","['Mannequin Pictures', 'The Electric Shadow Company', 'Lionsgate', 'Grindstone Entertainment Group', 'Hassell Free Production']","['South Africa', 'United States of America', 'United Kingdom']",['English'],Released
306598,"My Love, Don't Cross That River","님아, 그 강을 건너지 마오",ko,"There live a couple known as ""100-year-old lovebirds."" As fairy tale's characters, the husband is strong like a  woodman, and the wife is full of charms like a princess. They dearly love each other wearing Korean traditional clothes all the time, and still fall asleep hand in hand. However, the death, quietly and like a thief, sit between them. This film starts from this moment, and follows the last moments of 76 years of their marriage.",2.996,0,0,86,11/27/2014,7.4,21,FALSE,"['Documentary', 'Romance', 'Drama']","['Argus Film', 'CGV Arthouse', 'Daemyung Culture Factory']",['South Korea'],['한국어/조선말'],Released
577922,Tenet,Tenet,en,"Armed with only one word - Tenet - and fighting for the survival of the entire world, the Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time.",78.414,365304105,205000000,150,8/22/2020,7.181,9236,FALSE,"['Action', 'Thriller', 'Science Fiction']","['Warner Bros. Pictures', 'Syncopy']","['United Kingdom', 'United States of America']","['English', 'Eesti']",Released
627661,Cranston Academy: Monster Zone,Cranston Academy: Monster Zone,en,An intelligent 15-year-old high school student is unexpectedly transferred to a boarding school where he opens a portal of monsters from another dimension.,15.794,641308,0,80,4/29/2020,6,99,FALSE,"['Adventure', 'Science Fiction', 'Animation', 'Fantasy', 'Horror']","['Ánima Estudios', 'ReDefine', 'Virtuso Productions']","['Canada', 'Mexico', 'United Kingdom']",['English'],Released
340102,The New Mutants,The New Mutants,en,"Five young mutants, just discovering their abilities while held in a secret facility against their will, fight to escape their past sins and save themselves.",52.566,49169594,67000000,94,4/2/2020,6.1,3235,FALSE,"['Science Fiction', 'Horror', 'Action', 'Mystery', 'Adventure']","['20th Century Studios', 'Genre Films', 'Sunswept Entertainment', 'Marvel Entertainment']",['United States of America'],"['English', 'Latin', 'Português']",Released
627290,Antebellum,Antebellum,en,Successful author Veronica finds herself trapped in a horrifying reality and must uncover the mind-bending mystery before it's too late.,16.121,7060384,15000000,105,9/2/2020,6.3,861,FALSE,['Horror'],"['Lionsgate', 'QC Entertainment']",['United States of America'],['English'],Released
610045,Norm of the North: Family Vacation,Norm of the North: Family Vacation,en,"Overwhelmed with his Kingly duties, Norm's crown is stolen and he embarks on a journey to find it in conjunction with repairing his family's relationship.",6.649,0,0,90,2/25/2020,4.8,13,FALSE,"['Animation', 'Comedy', 'Family']","['Splash Entertainment', 'Lionsgate', 'Assemblage Entertainment', 'Discreet Arts Productions', 'Telegael', 'Mandate International', 'Yang Yang Pictures', 'Dream Factory Group']",['United States of America'],['English'],Released
581526,Deliver Us from Evil,다만 악에서 구하소서,ko,"A retired contract killer goes on a bloody rampage when a young girl finds herself at the mercy of gangland human traffickers and only one man can come to her rescue, with an arsenal of weapons and years of experience in the art of killing.",21.835,34662454,12000000,108,8/5/2020,6.9,179,FALSE,"['Crime', 'Action', 'Drama']","['Hive Media Corp', 'CJ Entertainment']",['South Korea'],"['한국어/조선말', 'ภาษาไทย', 'Español', 'English']",Released
730647,Break the Silence: The Movie,브레이크 더 사일런스: 더 무비,ko,"K-pop sensation BTS embark on their 2019 'Love Yourself: Speak Yourself' Tour, as the seven members begin to candidly tell personal stories they have never voiced before.",7.448,8954945,0,90,9/10/2020,9.1,180,FALSE,"['Music', 'Documentary']","['Big Hit Entertainment', 'CJ CGV', 'HYBE']",['South Korea'],['한국어/조선말'],Released
763215,Damsel,Damsel,en,A young woman's marriage to a charming prince turns into a fierce fight for survival when she's offered up as a sacrifice to a fire-breathing dragon.,1271.706,5000,60000000,110,3/7/2024,7.161,1254,FALSE,"['Fantasy', 'Action', 'Adventure']","['PCMA Productions', 'Roth-Kirschenbaum Films']",['United States of America'],['English'],Released
600479,A Mermaid in Paris,Une sirène à Paris,fr,A man rescues a mermaid in Paris and slowly falls in love with her.,17.962,0,0,102,3/11/2020,6.6,184,FALSE,"['Romance', 'Fantasy', 'Drama', 'Comedy']","['Entre Chien et Loup', 'Kinology', 'Overdrive Productions', 'Wonder Films', 'Sony Pictures Entertainment France', 'Casa Kafka Pictures', 'Columbia Pictures', 'EuropaCorp', 'Sony Pictures International Productions', 'Proximus', 'Sisters and Brother Mitevski']","['Belgium', 'France', 'Macedonia', 'United States of America']",['Français'],Released
